ID,OA Start Date,In doaj?
090e560e1c424f85af05cf09cf7b87f0,2010,False
54228167188f4a4191f2db6b5f618529,2003,True
d4f718bcba6340cd87567769b482223f,2012,True
e407c22d9f2b469cadd038dd64ab2344,2016,True
35704c458cfa4ae9bb736d52a238a78c,2005,False
d9c759a74f3f4fe39547d157a849f918,2013,True
e9d6988829be48fe84d8ddb3452d36cb,2011,True
8b57b4df2add4ebe86e3cbbfa93569b7,2003,True
31d1fd30e6674511b3d154964bc37c92,2010,True
2021ed5b9dfa4b409fcd579d8197b2d9,2014,True
0023aaeb7bda4c5ea314e8c1b830d024,2006,False
f10b03bfcb764a889b1d3dafb79b5df0,2012,True
8668639d0db24e0d86854722f99dd60a,2015,True
9b1153e976d243c1ae3ca2dedc7fc4c1,2016,True
a62fad5f57854d2ca81d5498f56a99b5,2013,True
ee4ea36afe094ff19d663d0a06618814,2010,True
b1074ea4f3cf4249a320ea54028f20f2,2003,True
cebd3a83682f4591accd71b986ec6f6f,2012,True
83c088717e9d406296cc344d42afc607,2008,True
dcec3ea175a146538eb60bbab9c1b5d5,2011,True
54865c82469643f4bb1439713d299f67,2011,True
841617cd2d234316a9ad2ee8796b2c29,2011,True
84770af4ba884cf8bb2a999dde8ff6f6,1994,True
2b3974bbadb14dac9814ccd84677e6f0,2011,True
e3d26d65d59944cd81d7be4ef74808fb,2011,True
35b1847ae16e40278865f37d1d5a18ec,2014,True
8b9cf133251a448692ff6b66a4c10da5,2015,True
2d87df69f2384584a757e83bc878fd06,2019,True
d03902e6831c46c988ec5067a3c9bdf6,2019,True
422a0c68d2164a0bb025fa40e34cb66c,2016,True
fc601fdec124492b8e4bf9ac2622f9d7,2019,True
de63fe425ada4540a7fa78f11ea4043d,2012,True
8a61e698d2274c5a9af6710962a7ecfe,2018,True
61a2330485a94628b3274b92158cae67,1996,True
7d497d163b41432eb0662403330a8bf4,2012,True
6248db0b3dc24fdaaada9287f3f038bd,2008,True
7c5a982c76584931b2dc0855a0dc04f2,2009,True
7c6caf1fae514f169c414b4409535b63,2012,True
7d187d0a8ee04ffab741672e59875d94,2014,True
7d2c259f81fa489790f17da55703024d,2007,True
60bdd9a1a7d7435c909f79d2ed9b4b90,2002,True
d93b6079821c49b5b0992e431ff5c043,1968,True
ce4a55861e914edbab167f926d92b43d,2009,True
27ca0b85cb3749839b7d4fd72097889e,2017,True
1dc52b41aa1f4b97a99812f1ae44f4b8,2015,True
e7a7745865314550b03fc4b231be58bc,2015,False
7304aa53892d42158ef5dca43058d715,1977,True
a02c3f2700e44c79bc415ce09dbae6c3,2001,True
d7e7711a51d94ca29fc1150d2b460e40,2018,True
4de2d05a92564ecd950cee10eb529b80,2010,False
b57c5b0a18534894b2fb8325d9ecc38d,1992,True
9af091040f4241688c2cb7002604a0b3,2002,True
1ff6091cf3a74d858a532dbbadcd7a23,2006,True
84d29afd973d40c5b28c4ff8bfa146f8,2010,True
81d6b8e98c4f464eb1c35579ba754108,2010,True
58575ca302474fe287361b665b12a2d3,2003,True
11074769db204fddacdfebfe676b28ee,2016,True
d8aebdb8a4d2447f86f79641a90dd335,2001,True
97907aa2797c4c1f968fb818f9d2c4c9,2006,True
baf16aa88ad84dc195061ab5ae6d1c91,2014,True
ccd5cfb3fae94159a1b2e937b44d9f71,2004,True
7052dc0ee02b40deb41b7b232da35938,2009,False
c1e604e411014db29cacd3dd82ea89a8,2015,False
490d1c0667134ca9ba9a80808b3524cc,2005,True
f5663bc9a17f4e2ab11740ea5c2b0e27,2016,True
55e42fdbf8cf40249f0f9aac9a559666,2019,True
71089e9b79bc4291a3585163f00fcc73,1999,True
63ed0c6251614270911f6e57be61c89e,2014,True
e9ead924a129482ea5d1f26fd262dda9,2017,True
9570d4172ec64d409560d2aeb6d3f9cd,2006,True
f626daf9b5c549a591dbdacf1249d1fa,2010,True
7deec4a6a6d048899cbc9529c2a5bcbc,2017,True
beac042ead74406ba7212d9585f85e0f,2012,True
f0b649325f5a4bd0a55079da983bf508,2008,True
ef13b44b43f840a688b3efc17d44c265,2015,True
6adda11af9a04c288a84139e45bb4ae6,2017,True
8d2d21d886844039a83d77f95ba8a93a,2016,True
cc82c7a3ec5e4cba8d722f626aab2a0f,1992,True
37235596712f4b599623ce1891a51c98,2011,True
09e872f837ec49c0b4d29fcec3f199f3,2008,True
f61ed4faee1e47efb0e0dc31822f828e,2016,False
c6e14b82c0994c76b6ee94e11b45243d,2016,False
5c883f8ef7bb4125a0b0bedd78d0dae8,2017,True
4c69f0e79c464d82b66aa7d432000b66,2006,True
e4e8dc7dc17d4ca9b791ad4c51db8087,2010,True
f2f13eb08c15453091a3dbabc3a72c6d,2014,True
e01a9975856545b28df34e8ba05d689c,2009,False
6d3513a133294572a73ef011a507508c,2014,False
07bf4d9ef6c24aac97159e4592c99314,1996,True
b77a27972eb34005919873cd7470aecf,2019,True
061e5b617f01482ba92f6463dcda1b3a,1995,True
d67ecbd78468405a9dd1570cc82686c7,2017,True
fde524bcd11b4a13952117586c38c179,2014,True
8ec43a1e8ec44107b3d2192a9afd0a10,2018,True
6d6476bde5984ae0a4ab54be2ca0452c,1994,True
5f7b2b492b9f4edd9de08fea2bbf4920,2014,True
acf9676461aa42c1839fa698d88037ab,2016,False
552fcc59d51f4f1bbef09a61bc0e7389,2005,True
0258cede2c104c24a79e858c8f82192a,1997,False
d6342ab94a774e389bf91278a12434ab,2017,True
abe7e1fc27ee41e8a3acc494b75979c1,1993,True
99ec12e7e8094878b54a2d4825f6a549,2014,False
af0257fe611a4b1091619e40389070e3,2008,False
cf7eac59f7e84999b730020409c4db17,2012,True
0be22509f245476c8b2da76639f969ea,2008,False
1a23465a3e504a528490db495d810857,2015,True
fa655c9bd2c6404c8fc5a3e46a6c45cb,2019,True
ad4bbf6c855248a58bafa585841f2b16,2014,True
78aac1a02e0b42d4ada8ca781062a040,2012,True
6a9de4977f174346b2850e9e4bd0664a,2011,True
cc00e86ad6d146388baea0608afdc8c4,2018,True
cc5c4c0105ad489c8c3429db2bdf5943,2011,True
b1f42fa58c0842c7ba053ff688819d78,2012,False
134984c126624309ab19377348356dea,2015,True
c80ca420fc3342a9b6ecf9ebda2fc064,2019,True
971a150ffc11439fbf657ed68f245489,2012,True
35675d96507a47349640ec1d66266846,2013,True
96cba8e620484fe29ce2a5b33cb42b0e,2014,True
b3da3160d1ae41239aa7ce03ade26486,2011,True
b1ece81b65ab4ec0a8ee8b76c7e5d0e4,2014,True
948969fde051424f9a8643e911db4ed6,2013,True
75389ba730fd4978b1d8f56374735f28,2019,True
2b1bd5b0b14c4acbbda8d26afbf1af66,2013,True
ae8fdaefe0224ad9ab0a10f4da52142a,2018,True
b4bf8129d8f44ae4b4e59ef6f13dfb97,2009,True
269c00ac69b444878398bd1bc1de348a,2013,True
d43a6d4913594077b94ed5d213b978ae,2009,False
afd866ccd27c4615bbe8dd571bfcf3be,2013,True
861ad68b503d4a80b9dc5d5af6098fd7,2016,True
c7715e89f468415a9904ab3bb9d651cd,1936,True
6fb54643f28147a7961dd2ae9b519530,2007,True
242209a10ba047c096d1930b6e760446,2005,True
7f43891d55a34b50af63fd43d82e78a7,2008,True
2ce0d0dc3a2c4813aad4c025b961f9af,2009,True
808a686e0f944a3c830f528c1fd31923,2018,True
d86412fbedb54be6a4409eb94897af3b,2014,True
e60cf3057796447688e5d3b2ae13ac2e,2015,True
1fd7068f659042fcbbf271ba224c2d9f,2015,True
c33c96d51ab94422890425fc18b35a82,2007,True
8574edb1ace043cdabc0c6f9751d5603,2007,True
26b2d1c121f1419393f7b255abd7c2d6,2009,True
1639f04e3f7849029b3f2908d24c1b24,2013,True
cfbbedb57b5e4613988d361bd7396251,2014,True
a864f330785e4827bf12f092b7ea2a25,2011,False
681025e40ab048ac8ec11e36f158be23,2017,True
3c660da4d00b462f8d50969f1ea4dd94,2019,True
890bb0ce03fd440787038ae33158781a,2010,False
38cb893037a94199b32629181ef4b0c1,2017,True
4b87e1242caf46b78c8683fae2c81008,2013,False
eb700b1c83ab43f6a98f7a046cfd1ef0,2005,True
67334ae37d434f56b33c429bd58d3838,2016,True
68f7caa6d7cd45cd9003df522838bfea,2012,True
859b31f8dc634c9aba38ba441a09a40f,2012,True
2b2d3e494b754771afd073b96d33045a,2006,False
c62241dbd24b413e811f8dba65423d11,2018,True
00b5a1e84f5e41fab2f00bfced85cf8b,2014,True
126266eec8b84bb3a5f5bf4c35629ccb,2019,True
10233849524b47fa9dc693e0118d2064,2018,True
cde954fea7e045a1bdd675662621a717,2011,True
da59f5f82fb84ef8881127494759323b,2018,True
1aba59b53086432a881eda1ab625b049,2015,True
52401268369f4b13a470cef5fdcf2321,2008,True
8613c678f22e477982a54fc21af0a367,2015,True
f5b7f05129dd40798e991b7f157aad4c,2015,True
bb268d4e021644108a9eea15c0f26bbe,2017,True
3be96c9dbabb4307b78c7d68f5a4aef9,2007,True
4d1a1ebf17134313bbfeb68143cff2d3,2013,True
766d9c0657d74162bf51e312e77bebfd,2012,True
a2e0c74e22fb4c14a06a35ac86832ab5,2010,True
ca2377e2eafc4ce8a6d971772b2d3fc1,2014,True
3c315fc0e7564f59b56b83df42092754,2008,True
52158623af214439aecf2c27f8ff6c02,2015,True
60afea79bed44c05ac04f6410b68fb8a,2006,False
3e6520e69b004af2860323a8d437898b,2009,False
5461ca2f90684931b2cb775a8b3eedf6,2015,True
2c76f3a9c47e4781a4e2abd7fa211221,2017,True
6cfbc2e065fd47aeb75d9555bd4f22e0,2016,True
41b33d07e6d04fbbbb4641a709e502a0,2012,True
270739e0767a4a91ad602ce2da3ae2b2,2004,True
bd521d4368df47bb8a25f16b368f80fb,2015,True
ca7baa9d3f0c4cd8af574bd43dec1086,2013,True
3932c298a9354593b13b3ecfdd43d61a,2015,True
39fdcdaf4b1a4f22b82fc05101ee3c60,2016,True
f59d7b96c85c4b528c23b53219406332,2010,True
7e70b4b570b14ba2981385d3527c0043,2012,True
c1b5c2333c0f453ba1021b71fd7c27c5,2009,True
2fefc0223bec475e925e4902f451891d,2013,True
5d688af264754c828d04fe6cd015d991,2018,True
82e3612054244480a356b517c9cce9d0,1979,True
aa21298b0fba49e6aaa9fd3bc1310970,2016,True
ce8f79d56aa0478b8a71a3195d63bc3a,2012,False
f31cee4aeaa942acaf9476d7cf779701,2016,True
75f80b0826cc44e7a39ce9789945ecee,2011,True
8df629f42c9945dda2e1ced88c7103bd,2014,True
20260ff8bac34c5c9ea6b88df7fec743,2014,True
97f059d6d5ed4d2cbc2bc07d03837f74,2008,False
1a3bc88e20c5452e9ef54fec2c8d9dc7,2003,True
073e765778464dad8340b28d44876118,1996,False
2677fa09fc9845a29e6ac8530bde6deb,2015,True
8f9551e22c2e4e17a89b03273fa191f3,2006,True
50eaafb82cbf4c33a3d7deeb590e4226,2017,True
f4f74ac71944432ebde4d845c45fd8ff,2016,True
6d5b3ac6d2d2485488c1b0cefac752b3,2011,False
8a1ebbb9f9a5402d964ff89772b17d74,2013,True
d63e94062d1744eeb81df412a254ccf3,2008,True
81ea77280ac14af88ca76a9351bd4627,2011,False
7bf9eb101bb24dbb86102324752b7ea6,2010,True
923e40321819403ea020b39daea14228,2008,False
488c0d57e7744894b897b37d825c3b53,2011,False
5ee4cb93a1b94a2f84a04547f056df0d,2011,True
3e84b8cd997342f4b5555d3753934c3c,2014,True
3e759d532a3a4a5885160022c87e2935,2011,True
b36bc23fea3a4a7d8317b5e223bdb08e,2014,False
097f3b61e5484ed98d7899c36a9bcd37,2014,False
f09cd00889054e2b83ffdffcbd10b77f,2014,False
91f0e3ace98243e98508455280a97384,2013,False
8dff0b0f116540139cf3e4a6c474e700,2014,False
d6515ea3e58a4938919349b2a3eaeac5,2014,True
95d17cfcd5bc4a6ebd76b6cf025db067,2014,True
96881a24bf30411e94f72ff260cfa683,1999,True
9634235f46934801b3626981b76de495,2014,True
966bc508141f4fefb639a74541efc7e4,2013,True
96679d7a48f64ee8b9b0f90be6969794,1991,True
5f30cf4843b2428a8ff402795b89187a,2013,True
ef0af9f5b2a94e778105fc49bc94f555,1989,True
eeff91517f36491785cc7d82ffa5ac07,2009,True
d7608837b89143e7a50e5dcfc0830d27,2014,True
d695e0c263df4f53a9f99917134bd527,2006,True
d5f899b968f5460da8fc40a110043371,2010,True
d5edcc1ca03140888649400d061f06da,2012,False
d6ac387f026b403fb0a33c5c8e0885d9,1999,True
ef04b84a1639452ebd0c91e8299749d5,2017,True
d7557d78f3024a00a3e09803124dc5fc,2015,True
b01b7e607a134da0b1258336facbd891,2015,True
9609893f964044c0a697f49b0241e7b7,2015,True
b08631b4f4ec4e799b0467ef91830119,2010,True
b144f2e76aec451f8a38a97e69e7a800,2010,True
970ff311749d48b2b78b1e7c79af3e2e,2013,True
b18310a6cd204ab59b026811628614a4,2010,True
afe4555e65d84eb6bfffaf04f98cf7db,2015,True
972c0d44f15b452dafa21fbd761293b1,2010,True
da16bf61127543888d7230c006dec776,2005,False
f26bb49bbde845f999f8c1b312806617,2006,True
a05983e676074cfcb30d398b936aef06,2005,True
b97792cabe1a435594f6539e1f48a212,2013,True
d227218eba734aaebaadb724e4154c1c,2014,True
d30635da001e48188811b00d201a631a,2002,True
f273725d13f845a081ceda7f96a7ea08,2002,True
d298793b9f184a23929b38d4bf66bd43,2017,True
d2a4c0dfc02a4c64bf895e85d5b6acb0,2016,True
99bff63cddd64a908a53188a72047d9f,2016,True
9ac487e40aaa43e2b4676e4281d103f1,2017,True
07111128ab384d6f83ae6dd045a7a0d6,2017,True
fd2b1737cae14837b86af77864d5cea1,2016,False
d3c0ab610e6c4a76acb90158643f1ef8,2017,True
5a86d5840f284249a1a387cba6ffa226,2014,True
a2593bc4523b4930ada46dc764e541fb,2006,True
549b3afa9c174c809e9c8025c51cd47f,2011,True
5be24318e8324378b52ce21bc9e34253,2016,True
3dbf51b752b54ae0b34c80bea58f0b61,2004,True
3a550b178ef24f62b84169a5b6873641,2006,True
3cb0c38fc39745d890323da38329d242,2009,True
3f1fb73d4bab41f498d6837359e8ff27,2012,True
3cb0dae594ee42c7b2beb0fd6aeb196c,2002,True
3f7dfb0ab17a4e1c8a887447541057c7,2007,True
3f57ed2b07f34c718a8da6a534e88ae3,2006,True
7858af5650984243a39dd365ed20ea12,2015,True
77f7cdd07d7f48408b6ca55711ab7fd7,2008,True
783fcbdccac44fddaacddec5ac955448,2002,True
770f49e02ffe4186955ceb4fd9e4fcd0,2011,False
77af58f42d5b4215a28da32a2ae55f34,2001,True
776fcdac5b8643ab99c8725e7bd5cd74,2015,True
78b574682c6e4fea86b74b0d2dff0d68,2017,True
7708f62d96a1445e80bdb63c761ceaf2,2010,True
a5d3d5f48bb34d28b81bf3c045ef6a36,2016,True
a7d76361219f42db89573bafa7419666,2013,True
a64dd5f52c77451b9ec04aba42238750,2005,True
a5b2c62a0ea74edaa2f0098fd0a3d8fe,2007,True
a64c83e004a446339e5ec7c6f7a4fb77,2009,True
a70210e2a8114bf3a30955bbae62019c,2012,True
1089d472c2ae4d3bb0c502c04c18a434,2016,True
2f84d1d1976747bda1e6003a781a38fa,1999,True
97ef33dc7f2b4254aab53605be9dd2c2,2009,True
ec988e9557ac4d79ac5ad9747ad91e09,2016,True
6b8e10ce82164eb89180b9e95bde0360,2012,True
f1c97d386645492eac27a44a28a8a225,1996,True
01738e8147a44cd2b567047a5907d3fb,1993,False
a1312ca7fc9f40488de07a835216b0c2,2009,True
a03510401bb847469d48d27fdc1e6799,2006,True
cafb1558ef694bb4bd5d2628ebf3907f,2012,True
e5bd62b99f4845ce9dae8a37ed165f06,1989,True
db8e3915c6034b2aa6a35760a70ad468,2004,True
8bdad0aacca042eea0beb5ee330f0a40,2016,True
6718b17b3789465ea4b8926e7d21a55e,2002,True
489f14661fad46f09e3b42b229931d85,2013,True
5c9bace2a7da4aebb415ac048f2af49e,2008,True
8cbb860af5454e92a0dc6f8a50de65bd,2005,True
a3b6ea29582d4c23bbc660fcf518327d,2013,True
36def0fc86534149999bd9dd7c01ce4b,2015,True
5e02e066c3294f19af84612e8dbf3e36,2004,True
d0d2445bc8da450692331bfd7e32aa30,2001,True
4b1310dbb7c444959dce156694472b0d,2000,True
4af2ec51c64e4cf282ce6cf7095196d8,2001,True
eee24e27a8624664847033af95cf0a7c,2007,True
bcd238e32a1644b1adeef11fd453b022,2013,True
519f3a6fed464ca79a16e811812f125d,2014,True
3c836bac635b4db4982dcf49ea0ba6ef,2015,True
525d3fcc43534a0bb00dd3680e3cd42c,2009,True
529ef45c741a443d9b678e312737e097,2012,True
d89fb5522e264dc8aeb54b0e0eb56c2d,2010,True
e8f5482dc0a74340be6a4c166f2e1c34,2014,False
d9fb04b19d1c4502b31831545c5ea20f,2008,True
d958999c8e48470bafea20cd3e368283,2009,True
d8f3b691d9e046ae9432b004528d79ea,2017,True
e8f8a6595ddb43948fa4792d38dc79c5,2011,True
ad68856dcddf467aac1defbfb51d0892,2007,True
ad395a7a03264b1da364329559ef976e,2012,True
ad3fd2f7bbf54051aff2b258dd261cca,2011,True
b88e529bc3314f7cbd0e5ab7e94359aa,2013,False
dddab17e4b324dfeb08a3864102884e2,1980,True
3603a6a68cf64df9b92bc53255dc4abf,2011,True
5524becc69244f7ca8002765f5ea08ce,2002,True
54e3aa250960498aa3edff4caedd94aa,2016,True
18182bb834b34ff3a5ed4a9509e23f59,2015,True
a9992cb3b5c94e0a9c8fc3cbd3a5ec03,2007,True
843241982d754eeba47318e36afcf070,2014,True
26dda67086da49d1959f9a4cfe76dc60,2014,True
1888a1e7ac8442f19737b31316df07e0,2011,True
dc16b937d8ef45478fea32ed7395bd5c,2016,True
a8e852da56df466a8b1549d83daa974b,2015,True
b6e97a3dfb4f486da278142a77dce32f,2013,True
98c0250e7d61489f915eddb108d93352,2003,True
1a43ef73f12441668fac90211931db11,2004,True
d0b7426875294ea69762478e1d4f6cbf,2005,True
396b9a57612a40318c114de70d972b30,2011,True
ee41b56c129e45c186994eeef08c8a91,2005,True
504ebda501624fbf8cfb5506bb50c44b,2004,True
f3d50a96406e41b3a4eb083e165ce72f,2007,True
0186d00072d64108b58976acbb0b34d5,2011,True
17cf2aaa88674580b3f9ed50ccb348f7,2014,True
031dfd5e9cf94ba89fc1fbd6c891b934,2002,True
f263cf04c5004ceda3e466bc24af77d5,2007,True
49e3f3a90f404a5b86e5b0a55c4847ad,2004,True
bff4346c4f73494a843af5d5401f6670,2009,False
d4c8c5f72ca34a3cbeee525ce3139f4c,2009,True
0439f751ac6349d5b25ad5d7c2e1dc08,2004,True
bbd6ba734e354520906fa9c6c6c83da9,2001,True
348e1117ec7d49ca9b313aeff1d28e51,2003,True
0719b443129444a79e9f3c587442e4d8,2015,True
22d940276b1141fa8350fa5eba8a5ba9,2001,True
b3d6912faef94320a0835e0c5374dbe8,2009,True
835049cde5724cd7bc7278d2d0e00e1c,2010,True
ad7a7daf12234c13a80532c966cdb970,2013,True
ae14ff8fc8304a8098fb182d828ac5ef,2017,True
aecbd259c1ff4ec98edfb075ed3854bf,2005,True
ad2ad146ee50445a93b1466b730d6f9f,2013,False
adfd9dfeddab4822b2a554e5039c7a9e,1998,True
c692d14f041f4fb98593fdf2b01cfec0,2008,True
b01faf77e8e74b8a8ccb83cead045634,2016,True
b04c4f8be75149e895c098c9628803b6,2008,True
7d57e7b686654521865e73e3032bb66a,2016,True
607835aea43a4c1ab504818e9a0fec06,1989,True
ae934003de244794a519f626cd44756e,1999,False
9fa1b920241746b28950c1757e743ecf,2006,True
9fd286b2f947421589534bf595cab0c4,2006,True
9ea7f3f5752948158d2c7b9039cb2eee,1978,True
9e73526211b94060a023f0b10e31d8f6,1996,True
8b3145daa13b494a90b62ac0aa6259e3,2006,True
ae831f19090c4d108b9c346df3cb1eff,2016,True
8bbe7497697e438da416fec575ae7251,2012,True
e9bf745bd91a44948ba0e167f030eae6,2008,True
393a0802195a4674af0dc2d4e8f2f671,2017,True
392c11b6485b425a822fd403455eb4d6,2004,True
eaa9180040124949b5d61c2cbc5cbbbe,2001,True
e8399346b70b42ba858dff969b7a6b7e,2014,True
ea315d108fef48228a4ea5c04a36cc0d,2017,True
eacd5e3a3a42494ab685c1f9f2f52842,2010,True
d978d9b5bfea40dda5eb0d194881af05,2015,True
8c3ba788842a45af9ef3e008464fc11b,1997,True
8c0aa423b4684d6a905bb34dcc79aa3c,2005,True
9f1fc5648b9742b0a3782a388e859f71,2010,True
c7ee91ac1e7b4abc975cdd7bce2f8ad1,2012,True
af8f1b69ee5c4c4494cee03353424620,2011,True
9f23a462b7164c97b2f786af4ce6c2f7,2009,True
9ec45227ffe44c7a8df885616ddc2e29,2011,False
b1e02c61f9e54592aa6ab65929f93fc6,2002,True
c7993e544ba74a3483753cdfeced196e,2015,True
d983e190d27840f0a06c69d6870a5f9a,2003,True
d8d0be926cbb4936a9da280c506eff89,2011,True
d851f73e37934295b98f60826ce2742e,2015,True
d9ebb5025d7a4b3ababb1da67d4c57de,2004,True
d8cda4aa5bc6403ca121f9d5ab3037b9,2014,True
d9edbf2c613c44e98f1800eb22d2abc8,2011,True
aec06c16e56c44e783bdceead315ad49,2010,True
9da737c4241d4458b38329ede050a62a,2011,True
6dff4921d64f444d9bd8ee7f2ae747e1,2012,True
6e16e3d5a0654befa58a75c5b69c7fd0,2013,False
6e03047e8819491aa7ba8c9cd3c7c5a9,2005,True
5bb0e5d06d85418d9e9ff6e958e97ada,2016,True
6e129cabfab244d3ac732976cc60452d,2006,True
5c1410c5b69d462db62cda9cac6c4c05,1983,True
eafc19a0264b4ca495fbd0da50fd6a5b,2006,True
eaab08e29aa849428101fec4b93a8ff7,2000,True
0c1b64d951944c67b472029e40660e57,2002,True
6102b0db86684efc88b16b5ada501209,2003,True
7225d419abf4470e90c155e294aaa1ff,2014,True
71dad2d9b978409a9911d558c284e622,2018,True
55de56ce94bb4dcca59e181c4751d3c3,2014,True
5ad44c4521a44d19b39a58849c8117fa,1988,True
3c0a660efe794f62b718a4c1dc2e5931,2003,True
5b6bb7864a1349eb852b4d1ef3925e9a,2008,True
889f67e794b04fb9b09929a03555158d,2003,True
df8ac8063346468eb8cd68d6e2e4e904,2009,True
3e21b992085d4e23b8682fc6ffa529a1,2017,True
1a65eb7a028248e2880faff559871f3b,2018,True
4f80ddeff5be4e5b82df03d1b3ff5623,2010,False
ff967ae643b344ee9ef597ecb9d1e18c,2005,True
7e69a2aedc5e4acdb97fc94ff3e8d4a6,2000,True
d6cdb53a437a42599840103ffacbd7c8,2008,True
ffee24e9f0c0403e8ed8be3471154dee,2015,True
015b005edbd1442f8abe737f53cf4384,2015,True
b380fb21d66d4a9abd4ffdf5a0bd3fd6,2016,True
a280c5a048554790b89b43db47002d1b,2017,True
aa7a38ca4e994908923c9530abeb433e,2018,True
d261d960d3a44d7daa72fe4029d8f28b,2000,True
c4f8fa17c6a348f7932d1de497d63951,2017,True
1f4e1974e963443a8b729faa158681ab,2012,True
1f73b376be0e4763b7f1a2e38ef7c243,1997,False
9b20d09433c5416289b189b59a9a2eec,2016,True
3c9d70e43bef4c12b118ac7948c70870,2015,True
8b66f8a5a7d344c1abdd544b3c118892,2009,True
95658d2a3f584636bd7c4dbd16ad8546,2011,False
1100f273f5e546a396bff10331fe034d,1999,True
259b42fce42b46a4a5c0624838df5673,2011,True
687f0c9984714ed3987b3d93ec7beec3,2009,True
e5f7f67b1f024b9fa658c72b9d217c02,2005,False
20f4fdcf338d4d58bf8cdce7109832c6,2013,True
a0f006465ae045a5ac29989bbbeb1d5a,2014,True
2a57b7e2aea946f2b7f0838398749977,2018,True
d27c419fdfad4dbbb544ba0c67994fc0,2013,True
c20c79cb745c464f89e5dff12f387121,2008,True
d06bf2117caf4d428abd731581ca79d5,2000,True
0195f76628f143f48f3b74bc6672097b,1999,True
a911a6d8d0b14e969ed07e34f8800450,1973,True
df623d3fd1b84c5182d57a26f1be0313,2014,False
2817fee950c840a88d32a9a130784aa3,1997,True
298df612b828440996e96384c448de25,2013,True
a1a0adf012aa49a79c9cdcd3b2280bb0,2014,True
a4a9dd40b9f84671ac1eb532c07e590e,2014,True
8265a92d65284896af1dce95dcfef0d5,2013,False
b4f89c9a62ba4f72a6c0dd17777f59a8,2017,True
75d0662e26ac4dd286dbc6aeac57ce55,2018,True
8e5a5ba8268f47799816516ae745789b,2013,True
f709b4d727da40be8e341f7eea47cd9d,2015,True
8c54e49f098b4152826fc5195d149e47,2002,True
1dcba8cb25a04a8a80f5b25cce755ddb,2019,True
d37669dce0634f02a9757cba8badb6ea,2019,True
616bb1732afb4a7586f934bff9a51f5c,2018,True
623bbeb3c70f4ee1884abc498b832f0f,1996,True
477872b6bb9d4eddaf33c114cf3f31fc,2007,True
072bcd0699ed4d1285b2ce04f1a2aaf5,2011,True
0863e34d81a74a60bac3ef87a1825a39,2005,True
d4873a8550d746969304411fa0c5bcc4,2008,True
57cbfdc76d844691814546282423853f,2015,True
ccba9334d3974fce8c49ce61c046f214,2013,True
a405cb769f864b0b838f9a83c3c54874,2009,True
a406a443de334311a7f1ee773b3240f0,2015,True
a4c9781c0aca4ec88d481b098ebebebb,2007,True
8e7f879b636c4205b0525f2b03d0cb27,2013,True
83c77df26d504361a41c6525dd90870f,2014,True
8bb623b8aaf943b19e6232a343e8c538,2012,True
ceb5dd6cdc8440cfb52144e50e1d758f,2010,True
4f0a1eb1069d4b398c016998f1807364,2014,True
5ee64b7d0caf46ff8147633ca2081f4e,1999,True
5d0abe42c8ba412db8c6cb7753980a17,2016,True
9637bd64daa545379150bc4dffe0d262,2010,True
94c065bb0a9b4671b3fdc6b71047109d,2011,True
466fd65c7be3424892ad052858e52d1b,2011,True
45a7087c837a469db7f35dfa8bb58945,2013,False
453273df66ae4dff9514213a18d867a9,2015,True
5d06060e711b4ac981c389ee63a0c876,2013,True
61309f7b077d430fa32df91c85e8132d,2013,True
60c37980476745c8bd7ffff6f7a21b2d,2013,True
61fad8fd156d48d8bed20c0d5a11112d,2012,True
60d9dcd940714ae4a1911a19ad97416a,2002,True
52b78e3981b24dbea276a82f27990bd7,1998,True
5306901b0fd54efa8f45e563d9134a5f,2004,True
531402ed102149b082ae1b2a4385e7a8,2012,True
bd7aedfec90c448b9bcd15b88de88dd4,1994,True
be09ed91177f4cff8f6299f3efb818e9,2014,True
8b455ae9ef0644488d4f138059403339,2016,True
7cb4f4ed478641cda6f21886e7a62bc4,2016,True
7d732cdc1f494140a8a55da599f2a98f,2015,True
94c65d7bd7bf4137911b48de865833b7,2013,True
8beb7c22a61d4d65a911bc545388222d,2005,True
7c939489c33941d7a6b45476a80c17da,1987,True
53c58b8d1d37457a94b30020122496ee,2006,True
691a3ff2b33a407d93ec3b37d6668676,2008,True
39d372e2898542fe870c9a069cbaebf2,2017,True
d2793ef0a80344f197c3562c78c86da8,2012,False
9802ee17d4f64cdb90cb1666ef599575,2013,True
994e0e2d49d840348fc5cce5bbf39e50,2008,True
978c1b0920304967a897368ecfc412b4,2011,False
99a5b7ecd0764c969fc50166b7fa3b43,2001,True
94a324a3a6fe406bb1bcf4e7e350cd63,2011,True
44bafd9561ba496196d299ab135326b1,1980,True
557c94c35092437c878e397b2d343e71,2015,True
442f7d07155c4214b2f3ee5ef04c19d3,2014,True
440349446cc3410dafa7f41d201a5a3c,2016,True
42fd671f95044f1792decc5fb0da33b6,2005,True
3ef076906a5c4171a2f837bf6b084ea5,2012,True
3eb8d7e791cb407c8a5e4d2bd67af355,2012,True
3cea980f6559488eae256b2369dd7d1d,2012,True
92a1cbcea98b447eb9f0db4830bd9bb3,2008,True
92c4282c2e244032942e1643d0a10ca1,1983,True
9354ffdea6584a189e6e8cd1e85ed521,2000,True
92e47bc414f9431da7efaa18e46e4c5b,2007,True
